ppd_id,PlanName,StateAbbrev,fy,size_rank,latest_MktAssets_net,status,batch
120,Washington School Employees Plan 2/3,WA,2007.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2008.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2009.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2010.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2011.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2012.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2013.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2014.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2015.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2016.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2017.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2018.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2019.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2020.0,107.0,8.66097e+06,pending,
120,Washington School Employees Plan 2/3,WA,2021.0,107.0,8.66097e+06,pending,
19,DC Police & Fire,DC,2006.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2007.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2008.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2009.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2010.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2011.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2012.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2013.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2014.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2015.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2016.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2017.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2018.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2019.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2020.0,108.0,7.991994e+06,pending,
19,DC Police & Fire,DC,2021.0,108.0,7.991994e+06,pending,
95,Rhode Island State and Teacher,RI,2005.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2006.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2007.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2008.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2009.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2010.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2011.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2012.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2013.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2014.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2015.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2016.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2017.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2018.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2019.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2020.0,109.0,7.728868e+06,pending,
95,Rhode Island State and Teacher,RI,2021.0,109.0,7.728868e+06,pending,
152,Philadelphia Municipal,PA,2001.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2002.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2003.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2004.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2005.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2006.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2007.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2008.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2009.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2011.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2012.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2013.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2014.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2015.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2016.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2017.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2018.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2019.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2020.0,110.0,7.424983e+06,pending,
152,Philadelphia Municipal,PA,2021.0,110.0,7.424983e+06,pending,
65,Montana PERS,MT,2002.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2003.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2004.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2005.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2006.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2007.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2008.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2009.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2010.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2011.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2012.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2013.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2014.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2015.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2016.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2017.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2018.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2019.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2020.0,111.0,7.210027e+06,pending,
65,Montana PERS,MT,2021.0,111.0,7.210027e+06,pending,
208,Houston Police,TX,2001.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2002.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2003.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2004.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2005.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2006.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2007.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2008.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2009.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2010.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2011.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2012.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2013.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2014.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2015.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2016.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2017.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2018.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2019.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2020.0,112.0,7.137251e+06,pending,
208,Houston Police,TX,2021.0,112.0,7.137251e+06,pending,
211,New York City Educational,NY,2001.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2002.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2003.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2004.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2005.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2006.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2007.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2008.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2009.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2010.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2011.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2012.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2013.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2014.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2015.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2016.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2017.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2018.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2019.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2020.0,113.0,7.04424e+06,pending,
211,New York City Educational,NY,2021.0,113.0,7.04424e+06,pending,
4,Alaska Teachers,AK,2001.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2002.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2003.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2004.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2005.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2006.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2007.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2008.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2009.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2010.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2011.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2012.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2013.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2014.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2015.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2016.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2017.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2018.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2019.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2020.0,114.0,6.731481e+06,pending,
4,Alaska Teachers,AK,2021.0,114.0,6.731481e+06,pending,
62,Missouri PEERS,MO,2001.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2002.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2003.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2004.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2005.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2006.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2007.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2008.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2009.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2010.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2011.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2012.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2013.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2014.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2015.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2016.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2017.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2018.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2019.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2020.0,115.0,6.453162e+06,pending,
62,Missouri PEERS,MO,2021.0,115.0,6.453162e+06,pending,
151,Milwaukee City ERS,WI,2002.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2003.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2004.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2005.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2006.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2007.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2008.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2009.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2010.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2011.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2012.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2013.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2014.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2015.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2016.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2017.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2018.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2019.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2020.0,116.0,6.431356e+06,pending,
151,Milwaukee City ERS,WI,2021.0,116.0,6.431356e+06,pending,
99,South Carolina Police,SC,2001.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2002.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2003.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2004.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2005.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2006.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2007.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2008.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2009.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2010.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2011.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2012.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2013.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2014.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2015.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2016.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2017.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2018.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2019.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2020.0,117.0,6.111672e+06,pending,
99,South Carolina Police,SC,2021.0,117.0,6.111672e+06,pending,
13,Colorado Municipal,CO,2001.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2002.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2003.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2004.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2005.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2006.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2007.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2008.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2009.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2010.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2011.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2012.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2013.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2014.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2015.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2016.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2017.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2018.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2019.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2020.0,118.0,5.844117e+06,pending,
13,Colorado Municipal,CO,2021.0,118.0,5.844117e+06,pending,
132,Louisiana Parochial Employees,LA,2014.0,119.0,5.4254295e+06,pending,
132,Louisiana Parochial Employees,LA,2015.0,119.0,5.4254295e+06,pending,
132,Louisiana Parochial Employees,LA,2016.0,119.0,5.4254295e+06,pending,
132,Louisiana Parochial Employees,LA,2017.0,119.0,5.4254295e+06,pending,
132,Louisiana Parochial Employees,LA,2018.0,119.0,5.4254295e+06,pending,
132,Louisiana Parochial Employees,LA,2019.0,119.0,5.4254295e+06,pending,
132,Louisiana Parochial Employees,LA,2020.0,119.0,5.4254295e+06,pending,
132,Louisiana Parochial Employees,LA,2021.0,119.0,5.4254295e+06,pending,
138,Kern County ERS,CA,2001.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2002.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2003.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2004.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2005.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2006.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2007.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2008.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2009.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2010.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2011.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2012.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2013.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2014.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2015.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2016.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2017.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2018.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2019.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2020.0,120.0,5.417513e+06,pending,
138,Kern County ERS,CA,2021.0,120.0,5.417513e+06,pending,
166,Montgomery County (MD) ERS,MD,2006.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2007.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2008.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2009.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2010.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2011.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2012.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2013.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2014.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2015.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2016.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2017.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2018.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2019.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2020.0,121.0,5.2959725e+06,pending,
166,Montgomery County (MD) ERS,MD,2021.0,121.0,5.2959725e+06,pending,
30,Houston Firefighters,TX,2001.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2002.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2003.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2004.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2005.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2006.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2007.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2008.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2009.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2010.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2011.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2012.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2013.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2014.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2015.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2016.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2017.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2018.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2019.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2020.0,122.0,5.256763e+06,pending,
30,Houston Firefighters,TX,2021.0,122.0,5.256763e+06,pending,
164,Fairfax County (VA) ERS,VA,2002.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2003.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2004.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2005.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2006.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2007.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2009.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2010.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2011.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2012.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2013.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2014.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2015.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2016.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2017.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2018.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2019.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2020.0,123.0,5.1462325e+06,pending,
164,Fairfax County (VA) ERS,VA,2021.0,123.0,5.1462325e+06,pending,
66,Montana Teachers,MT,2002.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2003.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2004.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2005.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2006.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2007.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2008.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2009.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2010.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2011.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2012.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2013.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2014.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2015.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2016.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2017.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2018.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2019.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2020.0,124.0,5.116849e+06,pending,
66,Montana Teachers,MT,2021.0,124.0,5.116849e+06,pending,
135,Utah Public Safety,UT,2001.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2002.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2003.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2004.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2005.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2006.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2007.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2008.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2009.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2010.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2011.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2012.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2013.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2014.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2015.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2016.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2017.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2018.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2019.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2020.0,125.0,5.105393e+06,pending,
135,Utah Public Safety,UT,2021.0,125.0,5.105393e+06,pending,
23,Denver Schools,CO,2001.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2002.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2003.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2004.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2005.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2006.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2007.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2008.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2009.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2010.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2011.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2012.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2013.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2014.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2015.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2016.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2017.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2018.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2019.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2020.0,126.0,4.633727e+06,pending,
23,Denver Schools,CO,2021.0,126.0,4.633727e+06,pending,
145,Chicago Municipal,IL,2001.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2002.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2003.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2004.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2005.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2006.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2007.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2008.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2009.0,127.0,4.308269e+06,pending,
145,Chicago Municipal,IL,2010.0,127.0,4.308269e+06,pending,
