ppd_id,PlanName,PlanFullName,StateAbbrev,StateName,GovtName,PlanType,fy,fye,MktAssets_net,InvestmentReturn_1yr,ActFundedRatio_GASB
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2009.0,2009-06-30,1.7171348e+07,-0.2,0.661
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2010.0,2010-06-30,1.925651e+07,0.1403,0.6541
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2011.0,2011-06-30,2.2764946e+07,0.2,0.663
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2012.0,2012-06-30,2.2501532e+07,0.0036,0.6576
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2013.0,2013-06-30,2.4469624e+07,0.1057,0.6711
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2014.0,2014-06-30,2.7491056e+07,0.1437,0.7068
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2015.0,2015-06-30,2.7763928e+07,0.027,0.719
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2016.0,2016-06-30,2.7542212e+07,0.012,0.7267
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2017.0,2017-06-30,2.9731192e+07,0.1,0.7403
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2018.0,2018-06-30,3.1480454e+07,0.0806,0.7475
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2019.0,2019-06-30,3.2802928e+07,0.0646,0.7622
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2020.0,2020-06-30,3.3215012e+07,0.0357,0.7699
49,Maryland Teachers,Maryland State Retirement and Pension System - Teachers Combined System,MD,Maryland,Maryland,2,2021.0,2021-06-30,4.1120784e+07,0.2669,0.8023
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2001.0,2001-06-30,1.4293279e+07,-0.066,0.918
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2002.0,2002-06-30,1.35975e+07,-0.0649,0.94
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2003.0,2003-06-30,1.2128062e+07,0.0402,0.795
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2004.0,2004-06-30,1.4834328e+07,0.1943,0.839
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2005.0,2005-06-30,1.6489206e+07,0.1339,0.828
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2006.0,2006-06-30,1.814323e+07,0.1549,0.815
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2007.0,2007-06-30,2.1853788e+07,0.1995,0.851
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2008.0,2008-06-30,2.1001124e+07,-0.0182,0.894
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2009.0,2009-06-30,1.5390692e+07,-0.2391,0.716
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2010.0,2010-06-30,1.6992656e+07,0.1286,0.765
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2011.0,2011-06-30,2.0081648e+07,0.2236,0.81
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2012.0,2012-06-30,1.9396012e+07,-0.0008,0.738
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2013.0,2013-06-30,2.1084958e+07,0.1273,0.691
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2014.0,2014-06-30,2.3930896e+07,0.176,0.703
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2015.0,2015-06-30,2.4042584e+07,0.0387,0.675
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2016.0,2016-06-30,2.3971156e+07,0.023,0.635
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2017.0,2017-06-30,2.6282232e+07,0.1324,0.647
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2018.0,2018-06-30,2.799502e+07,0.1,0.649
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2019.0,2019-06-30,2.8763796e+07,0.0613,0.637
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2020.0,2020-06-30,2.85673e+07,0.0238,0.63997
50,Massachusetts SRS,Massachusetts State Retirement System,MA,Massachusetts,Massachusetts,1,2021.0,2021-06-30,3.603947e+07,0.3001,0.665
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2001.0,2001-06-30,1.5210068e+07,-0.066,0.792
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2002.0,2002-06-30,1.4219129e+07,-0.0649,0.762
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2003.0,2003-06-30,1.2836738e+07,0.0402,0.645
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2004.0,2004-06-30,1.5906669e+07,0.1943,0.696
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2005.0,2005-06-30,1.794634e+07,0.1339,0.676
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2006.0,2006-06-30,2.1513774e+07,0.1549,0.672
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2007.0,2007-06-30,2.4578488e+07,0.1995,0.71
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2008.0,2008-06-30,2.3553322e+07,-0.0182,0.739
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2009.0,2009-06-30,1.7310228e+07,-0.2391,0.582
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2010.0,2010-06-30,1.8659904e+07,0.1286,0.63
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2011.0,2011-06-30,2.1896376e+07,0.2236,0.663
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2012.0,2012-06-30,2.0913624e+07,-0.0008,0.607
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2013.0,2013-06-30,2.2697302e+07,0.1273,0.557
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2014.0,2014-06-30,2.5538646e+07,0.176,0.563
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2015.0,2015-06-30,2.5429068e+07,0.0387,0.543
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2016.0,2016-06-30,2.4942072e+07,0.023,0.528
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2017.0,2017-06-30,2.7138608e+07,0.1324,0.521
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2018.0,2018-06-30,2.8791712e+07,0.1,0.524
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2019.0,2019-06-30,2.953698e+07,0.0613,0.517
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2020.0,2020-06-30,2.9317996e+07,0.0238,0.5147
51,Massachusetts Teachers,Massachusetts Teachers’ Retirement System,MA,Massachusetts,Massachusetts,2,2021.0,2021-06-30,3.7088124e+07,0.3001,0.53
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2001.0,2001-12-31,3.6478208e+06,-0.021,0.84333
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2002.0,2002-12-31,3.2853042e+06,-0.086,0.79769
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2003.0,2003-12-31,4.0719972e+06,0.247,0.78683
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2004.0,2004-12-31,4.6194955e+06,0.068,0.76749
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2005.0,2005-12-31,4.907442e+06,0.068,0.76048
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2006.0,2006-12-31,5.5900425e+06,0.136,0.76432
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2007.0,2007-12-31,6.066337e+06,0.086,0.7733
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2008.0,2008-12-31,4.512261e+06,-0.248,0.75054
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2009.0,2009-12-31,5.2766455e+06,0.173,0.75489
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2010.0,2010-12-31,5.973039e+06,0.1443,0.74541
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2011.0,2011-12-31,5.9379045e+06,0.023,0.72633
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2012.0,2012-12-31,6.872454e+06,0.1139,0.7139
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2013.0,2013-12-31,7.676016e+06,0.15,0.71744
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2014.0,2014-12-31,8.077998e+06,0.0668,0.70595
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2015.0,2015-12-31,7.886586e+06,-0.0102,0.66523
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2016.0,2016-12-31,8.473498e+06,0.1085,0.66782
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2017.0,2017-12-31,9.476123e+06,0.132,0.67719
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2018.0,2018-12-31,8.967305e+06,-0.0364,0.67998
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2019.0,2019-12-31,9.915328e+06,0.1402,0.6577
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2020.0,2020-12-31,1.113685e+07,0.1359,0.65979
52,Michigan Municipal,Municipal Employees' Retirement System of Michigan,MI,Michigan,Michigan,1,2021.0,2021-12-31,1.2580836e+07,0.1413,0.7276
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2001.0,2001-09-30,3.4810224e+07,-0.115,0.965
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2002.0,2002-09-30,3.000803e+07,-0.105,0.915
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2003.0,2003-09-30,3.3399858e+07,0.148,0.865
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2004.0,2004-09-30,3.6288508e+07,0.126,0.837
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2005.0,2005-09-30,3.936145e+07,0.128,0.793
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2006.0,2006-09-30,4.299541e+07,0.128,0.875
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2007.0,2007-09-30,4.8362932e+07,0.172,0.887
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2008.0,2008-09-30,3.906574e+07,-0.123,0.836
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2009.0,2009-09-30,3.449838e+07,-0.061,0.789
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2010.0,2010-09-30,3.5855476e+07,0.088,0.711
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2011.0,2011-09-30,3.4674652e+07,0.066,0.647
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2012.0,2012-09-30,3.7700412e+07,0.135,0.613
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2013.0,2013-09-30,4.001554e+07,0.125,0.596
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2014.0,2014-09-30,4.3773188e+07,0.156,0.599
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2015.0,2015-09-30,4.238236e+07,0.0214,0.605
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2016.0,2016-09-30,4.346058e+07,0.076,0.597
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2017.0,2017-09-30,4.7011784e+07,0.138,0.616
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2018.0,2018-09-30,5.0343496e+07,0.116,0.607
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2019.0,2019-09-30,5.085717e+07,0.051,0.604
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2020.0,2020-09-30,5.1456228e+07,0.05,0.609
53,Michigan Public Schools,Michigan Public School Employees’ Retirement System,MI,Michigan,Michigan,2,2021.0,2021-09-30,6.3332156e+07,0.272,0.641
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2001.0,2001-09-30,9.616517e+06,-0.115,1.076
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2002.0,2002-09-30,8.274112e+06,-0.103,0.987
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2003.0,2003-09-30,8.924267e+06,0.147,0.888
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2004.0,2004-09-30,9.428464e+06,0.124,0.845
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2005.0,2005-09-30,1.0132826e+07,0.128,0.798
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2006.0,2006-09-30,1.0889925e+07,0.128,0.851
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2007.0,2007-09-30,1.2103057e+07,0.172,0.862
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2008.0,2008-09-30,9.781239e+06,-0.125,0.828
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2009.0,2009-09-30,8.583155e+06,-0.063,0.78
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2010.0,2010-09-30,8.940142e+06,0.085,0.726
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2011.0,2011-09-30,8.654575e+06,0.065,0.655
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2012.0,2012-09-30,9.272336e+06,0.134,0.603
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2013.0,2013-09-30,9.922516e+06,0.125,0.603
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2014.0,2014-09-30,1.0974806e+07,0.155,0.616
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2015.0,2015-09-30,1.0731918e+07,0.026,0.642
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2016.0,2016-09-30,1.0980343e+07,0.076,0.643
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2017.0,2017-09-30,1.1807059e+07,0.138,0.665
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2018.0,2018-09-30,1.2398002e+07,0.114,0.658
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2019.0,2019-09-30,1.2227892e+07,0.051,0.654
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2020.0,2020-09-30,1.2027536e+07,0.05,0.656
54,Michigan SERS,Michigan State Employees’ Retirement System,MI,Michigan,Michigan,1,2021.0,2021-09-30,1.4481588e+07,0.273,0.691
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2001.0,2001-06-30,1.4637316e+06,-0.063,0.9327
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2002.0,2002-06-30,1.2503208e+06,-0.073,0.9235
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2003.0,2003-06-30,1.1949405e+06,0.022,0.9231
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2004.0,2004-06-30,1.2827174e+06,0.165,0.921
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2005.0,2005-06-30,1.288106e+06,0.104,0.9171
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2006.0,2006-06-30,1.3140096e+06,0.104,0.9213
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2007.0,2007-06-30,1.4057096e+06,0.169,0.859
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2008.0,2008-06-30,1.2113202e+06,-0.05,0.7642
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2009.0,2009-06-30,853375.5,-0.175,0.5588
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2010.0,2010-06-30,844033.0,0.152,0.6562
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2011.0,2011-06-30,910987.0,0.233,0.7354
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2012.0,2012-06-30,842811.0,0.024,0.691
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2013.0,2013-06-30,868813.0,0.142,0.7444
55,Minneapolis ERF,Minneapolis Employees Retirement Fund,MN,Minnesota,Minneapolis,1,2014.0,2014-06-30,935946.0,0.186,0.8203
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2001.0,2001-06-30,9.930076e+06,-0.071,0.87
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2002.0,2002-06-30,8.897462e+06,-0.08,0.85
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2003.0,2003-06-30,8.835789e+06,0.024,0.813
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2004.0,2004-06-30,9.995086e+06,0.165,0.767
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2005.0,2005-06-30,1.0745699e+07,0.107,0.745
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2006.0,2006-06-30,1.1785556e+07,0.123,0.747
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2007.0,2007-06-30,1.3718459e+07,0.183,0.7334
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2008.0,2008-06-30,1.2770183e+07,-0.05,0.736
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2009.0,2009-06-30,1.0116852e+07,-0.188,0.6999
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2010.0,2010-06-30,1.1338582e+07,0.152,0.764
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2011.0,2011-06-30,1.3616622e+07,0.233,0.7518
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2012.0,2012-06-30,1.3577653e+07,0.024,0.7345
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2013.0,2013-06-30,1.5084608e+07,0.142,0.7282
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2014.0,2014-06-30,1.7404822e+07,0.186,0.7351
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2015.0,2015-06-30,1.8581796e+07,0.044,0.7629
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2016.0,2016-06-30,1.7995148e+07,-0.001,0.7552
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2017.0,2017-06-30,2.010058e+07,0.151,0.7775
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2018.0,2018-06-30,2.1553476e+07,0.103,0.7797
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2019.0,2019-06-30,2.2440968e+07,0.073,0.7858
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2020.0,2020-06-30,2.263146e+07,0.042,0.7962
56,Minnesota GERF,Minnesota General Employees Retirement Plan,MN,Minnesota,Minnesota,1,2021.0,2021-06-30,2.8587652e+07,0.303,0.8526
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2001.0,2001-06-30,6.890858e+06,-0.071,1.1207
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2002.0,2002-06-30,6.199716e+06,-0.082,1.0453
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2003.0,2003-06-30,6.164054e+06,0.024,0.9906
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2004.0,2004-06-30,6.966602e+06,0.165,1.0008
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2005.0,2005-06-30,7.51106e+06,0.107,0.9558
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2006.0,2006-06-30,8.221041e+06,0.123,0.9623
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2007.0,2007-06-30,9.507005e+06,0.183,0.9249
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2008.0,2008-06-30,8.80314e+06,-0.05,0.9018
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2009.0,2009-06-30,6.897118e+06,-0.188,0.859
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2010.0,2010-06-30,7.692531e+06,0.152,0.873
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2011.0,2011-06-30,9.196237e+06,0.233,0.8632
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2012.0,2012-06-30,9.098097e+06,0.024,0.8267
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2013.0,2013-06-30,1.0033499e+07,0.142,0.8204
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2014.0,2014-06-30,1.1498604e+07,0.186,0.8297
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2015.0,2015-06-30,1.1638319e+07,0.044,0.8572
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2016.0,2016-06-30,1.1223065e+07,-0.001,0.8156
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2017.0,2017-06-30,1.2485614e+07,0.151,0.8522
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2018.0,2018-06-30,1.3293422e+07,0.103,0.888
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2019.0,2019-06-30,1.3772289e+07,0.073,0.8887
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2020.0,2020-06-30,1.3855691e+07,0.042,0.919
57,Minnesota State Employees,Minnesota State Employees Retirement Fund,MN,Minnesota,Minnesota,1,2021.0,2021-06-30,1.7440052e+07,0.303,0.9713
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2001.0,2001-06-30,1.5902336e+07,-0.071,1.0585
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2002.0,2002-06-30,1.3997762e+07,-0.082,1.0531
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2003.0,2003-06-30,1.3601606e+07,0.024,1.0313
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2004.0,2004-06-30,1.5095804e+07,0.165,1.0001
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2005.0,2005-06-30,1.5928604e+07,0.107,0.9851
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2006.0,2006-06-30,1.7764526e+07,0.123,0.9205
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2007.0,2007-06-30,1.9938882e+07,0.183,0.8754
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2008.0,2008-06-30,1.8106966e+07,-0.05,0.8199
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2009.0,2009-06-30,1.3833826e+07,-0.188,0.7736
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2010.0,2010-06-30,1.493954e+07,0.152,0.7845
58,Minnesota Teachers,Teachers Retirement Association of Minnesota,MN,Minnesota,Minnesota,2,2011.0,2011-06-30,1.7303576e+07,0.233,0.7727
